id,surgery,age,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion
181.0,yes,adult,38.5,72.0,40.0,cool,reduced,pale_cyanotic,less_3_sec,mild_pain,hypomotile,moderate,slight,none,7.0,decreased,distend_small,73.0,8.5,serosanguious,4.4,yes
0.0,yes,adult,38.3,40.0,18.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypermotile,none,None,None,4.5,increased,normal,43.0,5.9,clear,3.0,no
0.0,no,adult,38.2,48.0,28.0,warm,None,normal_pink,more_3_sec,mild_pain,hypomotile,none,slight,none,4.5,None,other,34.0,6.6,None,3.0,no
8.0,no,adult,37.4,48.0,12.0,cool,reduced,normal_pink,less_3_sec,alert,hypermotile,slight,slight,more_1_liter,7.0,normal,firm,40.0,7.8,cloudy,2.6,no
147.0,yes,adult,38.7,60.0,32.0,cold,reduced,bright_pink,more_3_sec,severe_pain,absent,moderate,significant,more_1_liter,2.0,absent,distend_large,53.0,64.0,serosanguious,2.0,yes
473.0,no,adult,37.6,48.0,18.0,cool,reduced,normal_pink,less_3_sec,alert,absent,slight,slight,more_1_liter,5.5,None,other,42.0,7.4,cloudy,2.8,no
35.0,yes,adult,38.5,80.0,16.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,slight,less_1_liter,2.0,absent,distend_large,54.0,67.0,clear,2.0,yes
0.0,yes,adult,38.1,88.0,32.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,hypomotile,moderate,None,more_1_liter,1.0,absent,distend_large,55.0,60.0,None,3.0,no
488.0,yes,adult,36.5,114.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,normal,distend_large,57.0,8.1,serosanguious,4.5,yes
438.0,yes,adult,38.3,40.0,20.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,5.5,absent,distend_small,48.0,7.5,serosanguious,6.6,yes
1043.0,no,adult,37.8,92.0,28.0,normal,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,none,more_1_liter,6.0,decreased,distend_small,64.0,9.0,cloudy,3.9,yes
1001.0,no,adult,39.0,112.0,16.0,cool,reduced,bright_pink,less_3_sec,depressed,hypomotile,moderate,None,more_1_liter,5.5,absent,distend_large,57.0,6.0,serosanguious,2.8,no
679.0,yes,adult,37.6,88.0,20.0,cool,reduced,bright_red,more_3_sec,severe_pain,hypomotile,moderate,slight,less_1_liter,3.0,normal,None,68.0,7.2,serosanguious,4.1,yes
0.0,no,adult,38.3,40.0,16.0,cool,None,normal_pink,less_3_sec,depressed,None,None,None,None,4.5,None,None,37.0,57.0,None,3.0,no
135.0,yes,adult,38.1,68.0,12.0,normal,reduced,bright_pink,less_3_sec,extreme_pain,hypomotile,moderate,none,none,4.4,absent,None,50.0,7.6,cloudy,2.9,yes
0.0,yes,young,38.2,72.0,28.0,None,None,None,None,None,None,None,None,None,4.5,None,None,37.0,4.9,None,3.0,yes
1074.0,no,adult,36.6,96.0,28.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,slight,none,more_1_liter,5.5,absent,distend_small,33.0,6.6,serosanguious,6.6,yes
611.0,yes,adult,38.6,84.0,30.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,hypomotile,none,slight,more_1_liter,2.0,absent,distend_small,75.0,81.0,serosanguious,2.0,yes
1093.0,no,adult,37.5,40.0,16.0,normal,normal,normal_pink,less_3_sec,alert,normal,none,None,more_1_liter,5.0,normal,None,40.0,7.5,cloudy,1.3,no
3.0,yes,adult,37.1,72.0,30.0,cold,reduced,pale_pink,more_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,2.0,decreased,distend_small,53.0,7.0,cloudy,3.9,yes
1025.0,yes,young,37.2,96.0,24.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,none,none,more_1_liter,5.5,normal,None,54.0,6.9,serosanguious,2.6,yes
994.0,yes,young,37.8,128.0,51.0,normal,reduced,pale_pink,less_3_sec,extreme_pain,absent,moderate,None,none,4.4,decreased,None,53.0,4.9,serosanguious,4.9,yes
953.0,yes,adult,38.7,60.0,32.0,cold,reduced,bright_pink,more_3_sec,severe_pain,absent,severe,none,none,2.0,None,None,53.0,64.0,serosanguious,2.0,yes
463.0,no,adult,38.1,88.0,32.0,cool,reduced,pale_cyanotic,less_3_sec,None,hypomotile,None,None,more_1_liter,1.0,absent,distend_small,55.0,60.0,None,2.0,no
434.0,yes,young,38.1,136.0,48.0,cool,reduced,pale_pink,less_3_sec,severe_pain,hypermotile,moderate,slight,none,4.4,increased,None,33.0,4.9,cloudy,2.9,yes
89.0,no,adult,38.3,104.0,40.0,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,moderate,slight,none,3.0,absent,distend_large,54.0,7.4,serosanguious,3.6,no
0.0,no,adult,38.2,42.0,26.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypermotile,slight,None,None,4.5,normal,None,36.0,6.9,None,3.0,no
1148.0,yes,adult,38.5,88.0,48.0,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,moderate,slight,more_1_liter,2.0,absent,distend_small,42.0,67.0,cloudy,2.6,no
0.0,yes,adult,38.2,42.0,20.0,None,None,normal_pink,less_3_sec,None,hypomotile,None,None,None,4.5,decreased,None,47.0,60.0,None,3.0,no
6.0,yes,adult,38.3,36.0,16.0,cool,reduced,normal_pink,less_3_sec,severe_pain,normal,slight,none,more_1_liter,2.0,decreased,None,43.0,75.0,cloudy,1.0,no
519.0,yes,adult,38.1,52.0,24.0,normal,normal,bright_red,less_3_sec,severe_pain,hypomotile,none,slight,none,7.0,normal,None,44.0,7.5,cloudy,2.6,yes
0.0,no,adult,39.5,72.0,28.0,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,moderate,None,more_1_liter,5.5,absent,distend_large,48.0,6.7,clear,3.0,yes
941.0,no,adult,38.3,52.0,24.0,cool,reduced,pale_pink,less_3_sec,None,absent,slight,slight,more_1_liter,5.0,decreased,firm,47.0,8.2,clear,3.0,no
374.0,yes,adult,39.0,64.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,slight,slight,none,7.0,normal,distend_large,59.0,8.5,serosanguious,2.0,yes
0.0,yes,adult,39.3,100.0,51.0,cold,absent,dark_cyanotic,less_3_sec,depressed,absent,none,none,more_1_liter,2.0,None,distend_small,66.0,13.0,serosanguious,2.0,yes
874.0,yes,adult,37.7,84.0,36.0,cool,normal,pale_cyanotic,less_3_sec,extreme_pain,absent,none,slight,more_1_liter,5.3,normal,None,43.0,6.6,serosanguious,4.5,yes
817.0,no,adult,38.0,48.0,16.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,5.0,absent,distend_large,43.0,5.3,clear,2.6,yes
0.0,yes,adult,37.8,48.0,28.0,normal,normal,normal_pink,less_3_sec,alert,normal,none,slight,None,4.5,normal,normal,46.0,5.9,cloudy,7.0,no
0.0,no,adult,37.5,48.0,30.0,cold,normal,pale_pink,less_3_sec,None,normal,none,none,none,4.5,normal,normal,48.0,8.6,None,3.0,no
1046.0,no,adult,37.2,60.0,90.0,normal,normal,bright_pink,less_3_sec,depressed,hypomotile,slight,none,more_1_liter,5.5,absent,distend_small,41.0,89.0,clear,3.4,no
0.0,yes,adult,38.2,64.0,28.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypermotile,None,None,None,4.5,absent,distend_small,49.0,8.6,cloudy,6.6,yes
1220.0,yes,adult,38.0,76.0,18.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,none,3.0,absent,distend_large,31.0,75.0,serosanguious,2.0,yes
149.0,no,adult,40.3,114.0,36.0,cool,reduced,normal_pink,more_3_sec,depressed,hypomotile,slight,slight,none,7.0,normal,distend_small,57.0,8.2,serosanguious,4.5,yes
146.0,no,adult,37.8,44.0,20.0,normal,normal,normal_pink,less_3_sec,depressed,hypermotile,none,slight,more_1_liter,2.0,normal,distend_large,52.0,65.0,serosanguious,2.3,no
472.0,yes,adult,37.8,48.0,12.0,normal,normal,normal_pink,less_3_sec,alert,normal,none,slight,more_1_liter,4.0,increased,distend_small,41.0,70.0,cloudy,2.0,yes
417.0,yes,adult,38.4,66.0,32.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,5.5,normal,distend_large,41.0,6.4,serosanguious,4.3,yes
622.0,yes,adult,37.6,52.0,24.0,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,none,slight,less_1_liter,5.7,absent,distend_small,48.0,6.6,None,3.7,yes
870.0,yes,adult,37.8,86.0,30.0,cool,reduced,pale_pink,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,4.5,absent,distend_large,57.0,6.1,serosanguious,4.5,yes
975.0,no,adult,38.6,44.0,16.0,cool,None,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,4.5,absent,distend_small,33.0,6.6,serosanguious,3.3,no
755.0,no,adult,38.9,54.0,24.0,normal,normal,pale_pink,less_3_sec,alert,normal,slight,slight,None,7.0,normal,normal,49.0,8.5,cloudy,8.0,no
0.0,no,adult,38.7,52.0,20.0,warm,None,normal_pink,less_3_sec,alert,hypermotile,none,none,none,4.5,normal,normal,33.0,77.0,None,3.0,no
0.0,yes,adult,37.8,60.0,80.0,normal,reduced,bright_pink,more_3_sec,depressed,hypomotile,moderate,None,less_1_liter,5.5,absent,None,40.0,4.5,cloudy,3.0,yes
744.0,yes,adult,38.3,60.0,18.0,normal,reduced,pale_pink,less_3_sec,mild_pain,absent,slight,slight,none,3.0,absent,distend_small,43.0,8.1,clear,3.6,yes
0.0,yes,young,38.1,100.0,80.0,cool,normal,bright_pink,less_3_sec,mild_pain,absent,none,None,None,4.5,normal,None,36.0,5.7,None,3.0,yes
158.0,yes,adult,38.3,112.0,16.0,None,None,bright_red,None,None,absent,None,none,more_1_liter,2.0,absent,distend_small,51.0,57.0,cloudy,2.0,no
948.0,yes,adult,38.0,84.0,36.0,cool,normal,bright_red,more_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,7.0,normal,distend_small,47.0,7.0,clear,3.9,yes
377.0,yes,adult,37.3,40.0,30.0,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,absent,slight,slight,less_1_liter,6.5,absent,distend_small,51.0,8.1,serosanguious,4.3,yes
758.0,yes,adult,39.0,100.0,51.0,cold,absent,dark_cyanotic,less_3_sec,depressed,absent,none,none,less_1_liter,2.0,None,distend_small,66.0,13.0,serosanguious,2.0,yes
798.0,yes,adult,38.2,114.0,20.0,normal,normal,bright_red,less_3_sec,depressed,hypomotile,moderate,slight,none,5.0,normal,distend_small,45.0,7.4,serosanguious,3.7,yes
137.0,yes,adult,38.0,96.0,16.0,cool,reduced,bright_red,less_3_sec,severe_pain,hypomotile,moderate,significant,less_1_liter,2.0,absent,distend_large,60.0,69.0,cloudy,3.0,yes
471.0,no,adult,39.5,108.0,51.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,moderate,slight,less_1_liter,2.0,None,None,50.0,13.0,clear,2.0,yes
345.0,no,adult,38.0,84.0,48.0,cool,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,moderate,none,less_1_liter,4.5,None,None,49.0,6.6,serosanguious,2.6,yes
1037.0,no,adult,38.1,80.0,52.0,cold,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,significant,less_1_liter,2.0,decreased,distend_small,49.0,69.0,serosanguious,2.0,no
642.0,no,adult,38.3,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,more_1_liter,3.0,decreased,firm,49.0,7.5,clear,3.0,no
922.0,no,adult,38.5,92.0,28.0,normal,normal,bright_pink,less_3_sec,mild_pain,hypomotile,slight,significant,none,7.0,normal,firm,44.0,7.5,clear,5.0,no
845.0,yes,adult,37.8,40.0,12.0,normal,normal,pale_cyanotic,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,6.5,absent,distend_small,23.0,6.4,cloudy,1.4,yes
105.0,no,adult,38.0,54.0,24.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,less_1_liter,7.0,decreased,distend_large,41.0,7.5,clear,6.0,no
1035.0,no,adult,38.1,48.0,24.0,normal,normal,pale_cyanotic,less_3_sec,mild_pain,hypomotile,slight,slight,none,7.0,decreased,firm,45.0,7.5,cloudy,2.6,no
766.0,yes,adult,39.3,100.0,24.0,cold,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,none,none,more_1_liter,2.0,None,distend_small,66.0,66.0,serosanguious,2.0,yes
921.0,yes,adult,38.5,96.0,40.0,cool,reduced,pale_cyanotic,more_3_sec,None,absent,moderate,slight,more_1_liter,1.0,None,distend_small,55.0,75.0,serosanguious,2.0,yes
0.0,yes,adult,37.8,52.0,24.0,normal,reduced,pale_pink,less_3_sec,severe_pain,absent,none,slight,more_1_liter,5.7,increased,distend_large,48.0,6.6,clear,3.7,yes
310.0,yes,adult,38.0,132.0,12.0,None,reduced,bright_red,more_3_sec,depressed,absent,slight,slight,more_1_liter,7.0,absent,distend_small,75.0,7.5,serosanguious,6.6,yes
1006.0,yes,adult,37.6,72.0,12.0,normal,normal,pale_pink,more_3_sec,extreme_pain,normal,severe,None,None,3.0,normal,normal,38.0,4.6,clear,3.4,yes
389.0,yes,adult,37.8,100.0,48.0,cool,reduced,pale_cyanotic,more_3_sec,None,absent,severe,none,more_1_liter,2.0,None,other,68.0,64.0,None,2.0,yes
685.0,yes,adult,38.2,52.0,12.0,cold,None,pale_cyanotic,less_3_sec,depressed,absent,slight,slight,none,7.0,decreased,distend_small,45.0,8.6,serosanguious,3.6,yes
527.0,yes,adult,37.6,75.0,60.0,cool,reduced,None,more_3_sec,severe_pain,hypomotile,moderate,none,more_1_liter,1.0,decreased,distend_large,45.0,8.5,cloudy,1.0,yes
668.0,no,adult,37.5,108.0,16.0,cool,reduced,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,5.4,absent,distend_large,54.0,7.5,cloudy,4.7,yes
0.0,yes,adult,37.8,88.0,22.0,warm,normal,bright_pink,less_3_sec,mild_pain,None,None,slight,None,4.5,absent,None,64.0,8.0,clear,6.0,yes
0.0,yes,adult,38.2,70.0,16.0,cool,absent,bright_red,more_3_sec,depressed,hypomotile,slight,slight,none,4.5,absent,distend_large,60.0,7.5,None,3.0,yes
479.0,yes,adult,37.8,96.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,more_1_liter,5.0,absent,distend_small,52.0,7.5,serosanguious,4.5,yes
737.0,no,adult,38.0,54.0,20.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypermotile,none,slight,more_1_liter,5.0,normal,distend_large,42.0,6.6,clear,5.0,no
0.0,yes,adult,38.1,70.0,22.0,None,normal,None,less_3_sec,extreme_pain,hypomotile,None,None,None,4.5,None,distend_large,36.0,65.0,None,3.0,yes
0.0,yes,adult,38.8,50.0,14.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypermotile,none,none,none,4.5,decreased,distend_large,38.0,58.0,None,3.0,yes
0.0,yes,adult,38.2,48.0,28.0,normal,reduced,pale_pink,less_3_sec,mild_pain,absent,severe,none,more_1_liter,2.0,absent,distend_large,42.0,71.0,None,3.0,yes
1132.0,yes,adult,38.1,52.0,68.0,normal,normal,bright_red,more_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.3,absent,distend_small,43.0,7.5,cloudy,1.6,yes
74.0,yes,adult,39.2,100.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,none,3.0,None,None,60.0,7.5,serosanguious,3.0,yes
1053.0,yes,adult,38.3,60.0,30.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,none,more_1_liter,2.0,absent,distend_small,50.0,75.0,serosanguious,2.0,yes
0.0,yes,adult,36.5,78.0,30.0,normal,None,normal_pink,less_3_sec,extreme_pain,hypomotile,none,None,none,4.5,None,None,34.0,75.0,cloudy,1.0,yes
1129.0,yes,adult,38.2,130.0,16.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,severe,none,none,2.0,None,None,66.0,82.0,cloudy,2.0,no
0.0,no,adult,36.6,42.0,18.0,cool,reduced,bright_pink,less_3_sec,alert,absent,none,none,none,4.5,None,distend_large,52.0,7.1,None,3.0,yes
1179.0,no,adult,38.2,44.0,36.0,normal,normal,pale_pink,less_3_sec,alert,normal,none,slight,less_1_liter,4.5,normal,None,44.0,7.0,cloudy,4.1,no
938.0,yes,adult,37.8,44.0,12.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,slight,none,7.0,normal,None,39.0,6.5,cloudy,2.9,no
627.0,yes,adult,38.4,60.0,20.0,warm,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,moderate,significant,less_1_liter,6.5,None,distend_small,48.0,7.6,cloudy,3.9,yes
0.0,no,young,38.3,90.0,28.0,normal,None,normal_pink,less_3_sec,extreme_pain,hypomotile,none,slight,none,4.5,decreased,None,40.0,6.2,clear,2.2,no
150.0,yes,young,38.4,42.0,24.0,normal,normal,normal_pink,less_3_sec,mild_pain,normal,slight,significant,less_1_liter,6.5,absent,distend_small,39.0,5.9,cloudy,3.9,yes
618.0,yes,adult,39.3,64.0,88.0,normal,reduced,bright_pink,less_3_sec,depressed,hypomotile,none,slight,none,7.0,normal,None,43.0,6.4,serosanguious,4.5,yes
409.0,no,adult,38.3,52.0,16.0,warm,normal,normal_pink,less_3_sec,alert,normal,none,none,none,4.3,normal,firm,37.0,7.0,clear,2.9,no
0.0,yes,adult,37.5,72.0,28.0,warm,normal,normal_pink,less_3_sec,depressed,hypermotile,none,none,none,4.5,normal,None,35.0,65.0,cloudy,2.0,yes
294.0,yes,adult,39.1,52.0,60.0,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,1.0,decreased,distend_small,49.0,10.2,clear,1.6,yes
90.0,yes,adult,38.5,88.0,24.0,cold,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,slight,more_1_liter,4.5,decreased,distend_small,54.0,7.5,cloudy,2.6,yes
694.0,yes,adult,38.4,124.0,40.0,cold,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,None,more_1_liter,7.5,normal,None,57.0,8.5,serosanguious,7.0,no
930.0,yes,young,36.4,129.0,28.0,cool,reduced,dark_cyanotic,less_3_sec,severe_pain,hypomotile,slight,none,more_1_liter,1.5,decreased,normal,47.0,7.6,serosanguious,4.4,yes
258.0,yes,young,38.0,90.0,48.0,cool,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,moderate,significant,less_1_liter,4.5,decreased,None,54.0,6.1,serosanguious,2.9,yes
1019.0,yes,adult,37.5,44.0,36.0,warm,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,significant,less_1_liter,7.0,normal,distend_small,38.0,6.6,cloudy,1.3,yes
743.0,no,adult,39.1,88.0,32.0,normal,normal,dark_cyanotic,more_3_sec,depressed,absent,none,slight,less_1_liter,7.0,absent,distend_small,68.0,7.0,clear,3.6,yes
161.0,yes,adult,38.5,129.0,48.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,moderate,none,none,2.0,None,None,57.0,66.0,serosanguious,2.0,yes
424.0,yes,adult,38.6,108.0,12.0,cool,None,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,None,less_1_liter,5.4,absent,distend_large,48.0,7.5,serosanguious,2.0,yes
1115.0,yes,adult,37.9,68.0,20.0,normal,normal,bright_red,less_3_sec,mild_pain,hypomotile,none,slight,none,3.0,decreased,distend_large,44.0,6.0,cloudy,3.6,yes
0.0,no,adult,38.2,80.0,32.0,cool,reduced,bright_pink,less_3_sec,depressed,hypomotile,moderate,slight,none,4.5,decreased,None,50.0,80.0,None,3.0,yes
202.0,yes,adult,37.8,60.0,80.0,cool,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,less_1_liter,3.0,normal,None,40.0,6.0,clear,3.0,yes
822.0,no,adult,38.3,48.0,12.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,2.0,decreased,distend_large,41.0,51.0,clear,2.0,no
440.0,yes,adult,37.9,48.0,20.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,significant,none,7.0,absent,distend_large,31.5,6.0,serosanguious,3.9,yes
1118.0,yes,adult,38.4,86.0,24.0,cool,normal,pale_pink,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.0,absent,distend_small,47.0,6.3,serosanguious,3.6,yes
569.0,yes,adult,37.1,76.0,20.0,normal,reduced,bright_pink,less_3_sec,extreme_pain,absent,severe,significant,more_1_liter,2.0,absent,distend_large,52.0,75.0,serosanguious,2.0,yes
432.0,yes,young,38.9,96.0,12.0,cold,reduced,pale_cyanotic,less_3_sec,depressed,absent,slight,slight,more_1_liter,4.5,absent,distend_small,50.0,7.5,serosanguious,3.4,yes
240.0,yes,adult,38.3,88.0,20.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,none,4.3,absent,distend_large,65.0,7.0,serosanguious,2.0,yes
0.0,yes,adult,38.2,60.0,30.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,none,none,4.5,absent,None,45.0,70.0,serosanguious,2.0,yes
1181.0,yes,adult,39.2,88.0,51.0,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,slight,none,less_1_liter,2.0,absent,distend_small,43.0,51.0,clear,2.0,no
398.0,yes,adult,37.8,60.0,12.0,cool,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,slight,significant,none,6.0,decreased,distend_small,37.0,7.0,serosanguious,3.3,yes
677.0,yes,adult,38.5,88.0,20.0,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.5,absent,distend_small,47.0,7.5,cloudy,4.5,yes
769.0,yes,adult,38.3,84.0,24.0,normal,normal,bright_red,less_3_sec,depressed,absent,severe,none,more_1_liter,5.0,absent,distend_large,45.0,6.5,clear,4.9,yes
610.0,yes,adult,38.1,130.0,48.0,cold,reduced,pale_pink,less_3_sec,depressed,absent,moderate,slight,none,2.0,None,distend_large,57.0,66.0,serosanguious,2.0,yes
634.0,yes,adult,37.5,42.0,24.0,normal,normal,pale_pink,less_3_sec,severe_pain,hypomotile,moderate,slight,none,4.4,absent,distend_small,40.0,7.7,clear,3.4,yes
1227.0,yes,adult,38.5,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,less_1_liter,1.5,decreased,firm,41.0,61.0,clear,1.0,no
0.0,yes,adult,38.2,60.0,28.0,cool,None,None,less_3_sec,None,absent,slight,slight,none,4.5,decreased,distend_small,44.0,8.3,None,3.0,yes
914.0,yes,adult,38.5,129.0,48.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,moderate,none,more_1_liter,2.0,None,None,57.0,66.0,None,2.0,yes
368.0,yes,adult,37.4,100.0,51.0,cold,absent,dark_cyanotic,less_3_sec,severe_pain,absent,none,none,more_1_liter,2.0,None,distend_small,66.0,13.0,serosanguious,2.0,yes
888.0,no,adult,38.0,52.0,32.0,normal,normal,pale_pink,less_3_sec,mild_pain,absent,severe,slight,more_1_liter,5.0,absent,distend_small,52.0,6.8,cloudy,2.6,no
58.0,yes,adult,38.2,88.0,24.0,cool,reduced,bright_pink,less_3_sec,depressed,absent,moderate,none,none,2.0,absent,distend_large,66.0,64.0,serosanguious,2.0,yes
484.0,no,adult,38.0,56.0,40.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,7.0,normal,firm,40.0,7.5,cloudy,2.3,no
436.0,yes,adult,38.5,36.0,18.0,normal,None,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,3.0,absent,distend_large,43.0,6.5,cloudy,3.2,yes
30.0,no,adult,37.6,48.0,28.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,6.5,normal,firm,49.0,7.0,clear,3.6,no
775.0,yes,adult,37.1,60.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,significant,more_1_liter,7.0,absent,distend_small,53.0,7.5,serosanguious,2.6,yes
876.0,yes,adult,38.2,66.0,24.0,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,hypomotile,slight,slight,none,3.0,normal,distend_small,44.0,7.2,cloudy,3.6,yes
843.0,no,adult,38.4,48.0,36.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypermotile,none,slight,less_1_liter,6.5,normal,None,37.0,6.5,clear,1.0,no
0.0,yes,adult,40.8,72.0,42.0,cool,reduced,normal_pink,less_3_sec,depressed,hypomotile,none,slight,none,4.5,None,None,54.0,7.4,serosanguious,3.0,yes
615.0,yes,adult,37.2,66.0,32.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypermotile,slight,significant,None,2.0,decreased,distend_small,44.0,77.0,clear,1.0,yes
903.0,yes,adult,38.1,80.0,80.0,cool,reduced,bright_pink,less_3_sec,depressed,hypomotile,moderate,none,less_1_liter,2.0,decreased,distend_large,54.0,4.0,serosanguious,4.3,yes
